"","Week","Pos","Team","fdsal_weighted","fdpts_sum"
"1228",11,"RB","ten",8064.3901779417,20.5
"1229",11,"RB","was",6031.67259254442,28.1
"1230",11,"TE","ari",4391.66666589506,10.8
"1231",11,"TE","atl",5500,0
"1232",11,"TE","bal",6500,18.1
"1233",11,"TE","car",4500,0
"1234",11,"TE","cin",4600,3.9
"1235",11,"TE","cle",5099.99998541667,4.8
"1236",11,"TE","dal",5000,10.5
"1237",11,"TE","den",5232.11008656679,10.9
"1238",11,"TE","det",5858.33331857639,9.6
"1239",11,"TE","gnb",5245.55554701852,18
"1240",11,"TE","hou",4796.64804307294,17.9
"1241",11,"TE","ind",4983.13953401501,17.2
"1242",11,"TE","jac",4600,4.2
"1243",11,"TE","kan",7836.54650639944,23.86
"1244",11,"TE","lac",5499.999990625,12.8
"1245",11,"TE","lar",4867.81609269388,8.7
"1246",11,"TE","lvr",6257.83131135143,24.9
"1247",11,"TE","mia",5299.99996825397,6.3
"1248",11,"TE","min",4760.52631682825,7.6
"1249",11,"TE","nor",4797.14287730612,3.5
"1250",11,"TE","nwe",4399.99999710145,6.9
"1251",11,"TE","nyj",4299.99999803922,10.2
"1252",11,"TE","phi",5462.85714240816,28
"1253",11,"TE","pit",5400,11.6
"1254",11,"TE","sea",4634.78260863264,6.9
"1255",11,"TE","tam",5471.23287750047,7.3
"1256",11,"TE","ten",5453.59476923406,15.3
"1257",11,"TE","was",5199.9999388889,1.8
"1258",11,"WR","ari",6590.73357855727,25.9
"1259",11,"WR","atl",6489.13736762037,31.3
"1260",11,"WR","bal",4799.13044352363,11.5
"1261",11,"WR","car",6356.16437492963,43.8
"1262",11,"WR","cin",6006.30914090995,31.7
"1263",11,"WR","cle",5100.00000196078,20.4
"1264",11,"WR","dal",6058.62068121284,31.9
"1265",11,"WR","den",5475.69720446818,25.1
"1266",11,"WR","det",5847.41377077883,11.6
"1267",11,"WR","gnb",8318.815277307,28.7
"1268",11,"WR","hou",5844.62365128194,37.2
"1269",11,"WR","ind",5333.11475126041,30.5
"1270",11,"WR","jac",5714.78258196597,11.5
"1271",11,"WR","kan",7295.61401234482,34.2
"1272",11,"WR","lac",6870.72163170241,48.5
"1273",11,"WR","lar",6515.2212319007,56.5
"1274",11,"WR","lvr",5174.27535879936,27.6
"1275",11,"WR","mia",5893.68420009972,19
"1276",11,"WR","min",7374.23578870922,45.8
"1277",11,"WR","nor",6993.96224162335,26.5
"1278",11,"WR","nwe",5356.72042489161,37.2
"1279",11,"WR","nyj",5629.87551045953,24.1
"1280",11,"WR","phi",5655.04585894285,10.9
"1281",11,"WR","pit",6354.91803027412,36.6
"1282",11,"WR","sea",7840.25972317845,30.8
"1283",11,"WR","tam",6906.84208910249,38
"1284",11,"WR","ten",6393.57796707067,32.7
"1285",11,"WR","was",5876.56902308433,23.9
"1286",12,"QB","ari",9100,8.9
"1287",12,"QB","atl",7644.1379193912,14.5
"1288",12,"QB","buf",8599.9999848301,16.48
"1289",12,"QB","car",7000,14.88
"1290",12,"QB","chi",6400,20.78
"1291",12,"QB","cin",6000,7.14
"1292",12,"QB","cle",6900,18.42
"1293",12,"QB","dal",6800,13.3
"1294",12,"QB","den",6000,-0.78
"1295",12,"QB","det",7200,17.1
"1296",12,"QB","gnb",8599.99998985959,25.64
"1297",12,"QB","hou",8700,33.12
"1298",12,"QB","ind",6483.601285636,31.1
"1299",12,"QB","jac",6200,18
"1300",12,"QB","kan",9000,31.28
"1301",12,"QB","lac",8400,17.44
"1302",12,"QB","lar",7000,5.02
"1303",12,"QB","lvr",6502.85714555102,3.5
"1304",12,"QB","mia",7400,19.28
"1305",12,"QB","min",7100,26.18
"1306",12,"QB","nor",7299.99999838013,18.52
"1307",12,"QB","nwe",7700,5.96
"1308",12,"QB","nyg",7011.65047877588,12.36
"1309",12,"QB","nyj",6500,6.78
"1310",12,"QB","phi",7582.03592083797,20.04
"1311",12,"QB","sea",8800,14.4
"1312",12,"QB","sfo",6600,9.08
"1313",12,"QB","tam",7900,23.7
"1314",12,"QB","ten",7540.23604302322,18.64
"1315",12,"QB","was",6700,9.06
"1316",12,"RB","ari",6113.40205553194,29.1
"1317",12,"RB","atl",4804.76190421769,21
"1318",12,"RB","buf",5544.57142266449,17.5
"1319",12,"RB","car",6450.37033850755,13.5
"1320",12,"RB","chi",5932.09876146421,24.3
"1321",12,"RB","cin",5676.82924840869,8.2
"1322",12,"RB","cle",8043.45046475926,31.3
"1323",12,"RB","dal",6557.14282908163,5.6
"1324",12,"RB","den",5413.86139067739,10.1
"1325",12,"RB","det",5157.8595295198,29.9
"1326",12,"RB","gnb",6625.00000197368,22.8
"1327",12,"RB","hou",5741.58877698707,21.4
"1328",12,"RB","ind",5456.52173810124,20.7
"1329",12,"RB","jac",7399.99998852459,24.4
"1330",12,"RB","kan",6162.79064053543,8.6
"1331",12,"RB","lac",5928.77191889443,28.5
"1332",12,"RB","lar",5544.18604199567,17.2
"1333",12,"RB","lvr",7408.16317092879,4.9
"1334",12,"RB","mia",4583.47826318336,11.5
"1335",12,"RB","min",9981.63244787589,9.8
"1336",12,"RB","nor",5643.94904466307,31.4
"1337",12,"RB","nwe",5549.20634499034,18.9
"1338",12,"RB","nyg",5561.22447630154,19.6
"1339",12,"RB","nyj",5136.93692602873,11.1
"1340",12,"RB","phi",6041.53845519527,13
"1341",12,"RB","sea",7466.07139068878,16.8
"1342",12,"RB","sfo",6017.99999264,20
"1343",12,"RB","tam",6344.82757470698,20.3
"1344",12,"RB","ten",7743.69366707552,44.4
"1345",12,"RB","was",6422.75861570511,43.5
"1346",12,"TE","ari",4357.14285680272,4.2
"1347",12,"TE","atl",5500,6.8
"1348",12,"TE","buf",4367.99999461333,7.5
"1349",12,"TE","car",4400,0.9
"1350",12,"TE","chi",5339.99996966667,6
"1351",12,"TE","cin",4500,4
"1352",12,"TE","cle",5109.8765342021,8.1
"1353",12,"TE","dal",5300,4.9
"1354",12,"TE","den",5699.99982777781,1.8
"1355",12,"TE","det",5802.32555886065,12.9
"1356",12,"TE","gnb",5184.67741429826,24.8
"1357",12,"TE","hou",5199.99975000019,0.4
"1358",12,"TE","ind",5280.8219140927,14.6
"1359",12,"TE","jac",4331.35593082448,11.8
"1360",12,"TE","kan",7999.99996803279,12.2
"1361",12,"TE","lac",5899.99998431373,10.2
"1362",12,"TE","lar",4878.37838495252,3.7
"1363",12,"TE","lvr",7099.99986279071,4.3
"1364",12,"TE","mia",4946.91942824285,21.1
"1365",12,"TE","min",4600,10.3
"1366",12,"TE","nor",4200.00012307689,1.3
"1367",12,"TE","nwe",4350,0
"1368",12,"TE","nyg",5600,13.9
"1369",12,"TE","nyj",4350,0
"1370",12,"TE","phi",5770.46979818477,29.8
"1371",12,"TE","sea",4799.99998571429,2.1
"1372",12,"TE","sfo",5000,3.6
"1373",12,"TE","tam",5830.52631283657,19
"1374",12,"TE","ten",5450,0
"1375",12,"TE","was",4999.99999211909,11.42
"1376",12,"WR","ari",6650.83797316563,17.9
"1377",12,"WR","atl",6300.99666277414,30.1
"1378",12,"WR","buf",5700.96773417482,31
"1379",12,"WR","car",6461.34452743215,35.7
"1380",12,"WR","chi",6146.31577532133,38
"1381",12,"WR","cin",6379.35480969823,15.5
"1382",12,"WR","cle",5508.41423093181,30.9
"1383",12,"WR","dal",6493.08174664966,31.8
"1384",12,"WR","den",5100,-0.8
"1385",12,"WR","det",5088.27838812677,27.3
"1386",12,"WR","gnb",7300.96771256192,31
"1387",12,"WR","hou",6907.74057587665,47.8
"1388",12,"WR","ind",5373.61701131191,23.5
"1389",12,"WR","jac",4816.37630708883,28.7
"1390",12,"WR","kan",7865.12666195882,67.1
"1391",12,"WR","lac",6464.23839011447,30.2
"1392",12,"WR","lar",6506.69454337459,23.9
"1393",12,"WR","lvr",5168.66196850947,28.4
"1394",12,"WR","mia",6041.7840198726,21.3
"1395",12,"WR","min",5669.51219089828,49.2
"1396",12,"WR","nor",6951.48507665915,10.1
"1397",12,"WR","nwe",5642.74190438346,12.4
"1398",12,"WR","nyg",5221.71428280816,17.5
"1399",12,"WR","nyj",5799.59015041991,24.4
"1400",12,"WR","phi",5462.63735150344,9.1
"1401",12,"WR","sea",7674.62685224326,33.5
"1402",12,"WR","sfo",5742.43541213219,27.1
"1403",12,"WR","tam",7183.09035656402,34.3
"1404",12,"WR","ten",7065.5487557081,32.8
"1405",12,"WR","was",7206.87493916016,16
